CUDA extension for structured kernels (Cauchy and Vandermonde multiplication) not found. Install by going to extensions/kernels/ and running `python setup.py install`, for improved speed and memory efficiency. Note that the kernel changed for state-spaces 4.0 and must be recompiled.
Falling back on slow Cauchy and Vandermonde kernel. Install at least one of pykeops or the CUDA extension for better speed and memory efficiency.
==> Preparing mnist data..
==> Building model..
Optimizer group 0 | 28 tensors | lr 0.01 | weight_decay 0.0
Optimizer group 1 | 12 tensors | lr 0.001 | weight_decay 0.0
  0%|          | 0/100 [00:00<?, ?it/s]Epoch: 0:   0%|          | 0/100 [00:00<?, ?it/s]
0it [00:00, ?it/s][A
Batch Idx: (63/844) | Loss: 2.466 | Acc: 10.229% (419/4096): : 64it [05:19,  4.88s/it][A
Batch Idx: (64/844) | Loss: 2.464 | Acc: 10.288% (428/4160): : 64it [05:24,  4.88s/it][A
Batch Idx: (64/844) | Loss: 2.464 | Acc: 10.288% (428/4160): : 65it [05:24,  4.86s/it][A
Batch Idx: (65/844) | Loss: 2.464 | Acc: 10.227% (432/4224): : 65it [05:29,  4.86s/it][A
Batch Idx: (65/844) | Loss: 2.464 | Acc: 10.227% (432/4224): : 66it [05:29,  4.92s/it][A
Batch Idx: (66/844) | Loss: 2.462 | Acc: 10.238% (439/4288): : 66it [05:34,  4.92s/it][A
Batch Idx: (66/844) | Loss: 2.462 | Acc: 10.238% (439/4288): : 67it [05:34,  4.89s/it][A
Batch Idx: (67/844) | Loss: 2.460 | Acc: 10.317% (449/4352): : 67it [05:39,  4.89s/it][A
Batch Idx: (67/844) | Loss: 2.460 | Acc: 10.317% (449/4352): : 68it [05:39,  4.94s/it][A
Batch Idx: (68/844) | Loss: 2.456 | Acc: 10.417% (460/4416): : 68it [05:44,  4.94s/it][A
Batch Idx: (68/844) | Loss: 2.456 | Acc: 10.417% (460/4416): : 69it [05:44,  4.96s/it][A
Batch Idx: (69/844) | Loss: 2.455 | Acc: 10.379% (465/4480): : 69it [05:49,  4.96s/it][A
Batch Idx: (69/844) | Loss: 2.455 | Acc: 10.379% (465/4480): : 70it [05:49,  4.96s/it][A
Batch Idx: (70/844) | Loss: 2.454 | Acc: 10.453% (475/4544): : 70it [05:54,  4.96s/it][A
